,subject,word,s2_value,in.cs,order,num_eval,highest_value_so_far,did_continue_eval,is_in_order,rank
1544,A1E7IRBPHID9JC,FEBRUARY,2,True,5.0,5,22,False,False,12
38,A1E7IRBPHID9JC,SEPTEMBER,16,True,1.0,5,16,True,False,6
2391,A1E7IRBPHID9JC,JANUARY,14,True,4.0,5,22,True,False,7
2392,A1EBGIM9CZTQLX,JANUARY,14,True,2.0,5,20,True,False,7
1545,A1EBGIM9CZTQLX,FEBRUARY,2,True,3.0,5,20,True,False,12
334,A1EBGIM9CZTQLX,OCTOBER,20,True,1.0,5,20,True,False,3
610,A1EBGIM9CZTQLX,MARCH,18,True,4.0,5,20,True,False,5
1273,A1EBGIM9CZTQLX,APRIL,18,True,5.0,5,20,False,False,4
2393,A1EQ60VAICF0S7,JANUARY,14,True,1.0,5,14,True,False,7
611,A1EQ60VAICF0S7,MARCH,18,True,3.0,5,18,True,False,5
2699,A1EQ60VAICF0S7,MAY,25,True,4.0,5,25,True,False,1
1794,A1EQ60VAICF0S7,JULY,12,True,5.0,5,25,False,False,9
1546,A1EQ60VAICF0S7,FEBRUARY,2,True,2.0,5,14,True,False,12
1547,A1F8TOJICOEVLL,FEBRUARY,2,True,3.0,6,20,True,False,12
335,A1F8TOJICOEVLL,OCTOBER,20,True,1.0,6,20,True,False,3
2394,A1F8TOJICOEVLL,JANUARY,14,True,2.0,6,20,True,False,7
612,A1F8TOJICOEVLL,MARCH,18,True,4.0,6,20,True,False,5
1274,A1F8TOJICOEVLL,APRIL,18,True,5.0,6,20,True,False,4
2700,A1F8TOJICOEVLL,MAY,25,True,6.0,6,25,False,False,1
925,A1FFF4DNGHHEDE,NOVEMBER,22,True,1.0,1,22,False,False,2
1548,A1G4XEP9R5JAWG,FEBRUARY,2,True,1.0,4,2,True,False,12
2131,A1G4XEP9R5JAWG,DECEMBER,3,True,2.0,4,3,True,False,11
2395,A1G4XEP9R5JAWG,JANUARY,14,True,3.0,4,14,True,False,7
613,A1G4XEP9R5JAWG,MARCH,18,True,4.0,4,18,False,False,5
614,A1G5MFF89BEL10,MARCH,18,True,1.0,4,18,True,False,5
2701,A1G5MFF89BEL10,MAY,25,True,2.0,4,25,True,False,1
1275,A1G5MFF89BEL10,APRIL,18,True,3.0,4,25,True,False,4
926,A1G5MFF89BEL10,NOVEMBER,22,True,4.0,4,25,False,False,2
2396,A1GIDQNMUC46T7,JANUARY,14,True,10.0,12,25,True,False,7
2947,A1GIDQNMUC46T7,JUNE,14,True,7.0,12,25,True,False,8
39,A1GIDQNMUC46T7,SEPTEMBER,16,True,1.0,12,16,True,False,6
2132,A1GIDQNMUC46T7,DECEMBER,3,True,5.0,12,20,True,False,11
1795,A1GIDQNMUC46T7,JULY,12,True,8.0,12,25,True,False,9
927,A1GIDQNMUC46T7,NOVEMBER,22,True,12.0,12,25,False,False,2
1958,A1GIDQNMUC46T7,AUGUST,7,True,11.0,12,25,True,False,10
336,A1GIDQNMUC46T7,OCTOBER,20,True,3.0,12,20,True,False,3
1549,A1GIDQNMUC46T7,FEBRUARY,2,True,9.0,12,25,True,False,12
615,A1GIDQNMUC46T7,MARCH,18,True,2.0,12,18,True,False,5
2702,A1GIDQNMUC46T7,MAY,25,True,6.0,12,25,True,False,1
1276,A1GIDQNMUC46T7,APRIL,18,True,4.0,12,20,True,False,4
2133,A1GT4NK0VO5RFQ,DECEMBER,3,True,1.0,3,3,True,False,11
2397,A1GT4NK0VO5RFQ,JANUARY,14,True,2.0,3,14,True,False,7
1550,A1GT4NK0VO5RFQ,FEBRUARY,2,True,3.0,3,14,False,False,12
2948,A1H0DFX4CD3NOQ,JUNE,14,True,6.0,9,25,True,False,8
1796,A1H0DFX4CD3NOQ,JULY,12,True,7.0,9,25,True,False,9
337,A1H0DFX4CD3NOQ,OCTOBER,20,True,9.0,9,25,False,False,3
616,A1H0DFX4CD3NOQ,MARCH,18,True,4.0,9,25,True,False,5
1551,A1H0DFX4CD3NOQ,FEBRUARY,2,True,2.0,9,14,True,False,12
1959,A1H0DFX4CD3NOQ,AUGUST,7,True,8.0,9,25,True,False,10
2398,A1H0DFX4CD3NOQ,JANUARY,14,True,1.0,9,14,True,False,7
2703,A1H0DFX4CD3NOQ,MAY,25,True,3.0,9,25,True,False,1
1277,A1H0DFX4CD3NOQ,APRIL,18,True,5.0,9,25,True,False,4
1278,A1HAUHRSK9158F,APRIL,18,True,1.0,4,18,True,False,4
2704,A1HAUHRSK9158F,MAY,25,True,4.0,4,25,False,False,1
2399,A1HAUHRSK9158F,JANUARY,14,True,2.0,4,18,True,False,7
338,A1HAUHRSK9158F,OCTOBER,20,True,3.0,4,20,True,False,3
2134,A1HCAU0WHWDO7A,DECEMBER,3,True,1.0,2,3,True,False,11
928,A1HCAU0WHWDO7A,NOVEMBER,22,True,2.0,2,22,False,False,2
1279,A1HEUEDPR3L0F3,APRIL,18,True,4.0,6,22,True,False,4
929,A1HEUEDPR3L0F3,NOVEMBER,22,True,3.0,6,22,True,False,2
2400,A1HEUEDPR3L0F3,JANUARY,14,True,1.0,6,14,True,False,7
40,A1HEUEDPR3L0F3,SEPTEMBER,16,True,5.0,6,22,True,False,6
617,A1HEUEDPR3L0F3,MARCH,18,True,2.0,6,18,True,False,5
339,A1HEUEDPR3L0F3,OCTOBER,20,True,6.0,6,22,False,False,3
340,A1HGWSRY89ORVD,OCTOBER,20,True,2.0,3,20,True,False,3
618,A1HGWSRY89ORVD,MARCH,18,True,1.0,3,18,True,False,5
930,A1HGWSRY89ORVD,NOVEMBER,22,True,3.0,3,22,False,False,2
1797,A1HOEA3Y6W3FPZ,JULY,12,True,2.0,3,12,True,False,9
2949,A1HOEA3Y6W3FPZ,JUNE,14,True,3.0,3,14,False,False,8
1960,A1HOEA3Y6W3FPZ,AUGUST,7,True,1.0,3,7,True,False,10
41,A1HWCKHNQZL8UJ,SEPTEMBER,16,True,2.0,3,16,True,False,6
1280,A1HWCKHNQZL8UJ,APRIL,18,True,3.0,3,18,False,False,4
2135,A1HWCKHNQZL8UJ,DECEMBER,3,True,1.0,3,3,True,False,11
1281,A1HYU54H5V004N,APRIL,18,True,4.0,4,22,False,False,4
2950,A1HYU54H5V004N,JUNE,14,True,2.0,4,14,True,False,8
931,A1HYU54H5V004N,NOVEMBER,22,True,3.0,4,22,True,False,2
2401,A1HYU54H5V004N,JANUARY,14,True,1.0,4,14,True,False,7
2402,A1I90G6VKLPULO,JANUARY,14,True,4.0,4,22,False,False,7
932,A1I90G6VKLPULO,NOVEMBER,22,True,2.0,4,22,True,False,2
42,A1I90G6VKLPULO,SEPTEMBER,16,True,3.0,4,22,True,False,6
341,A1I90G6VKLPULO,OCTOBER,20,True,1.0,4,20,True,False,3
342,A1IHSU4V83S0QP,OCTOBER,20,True,2.0,3,20,True,False,3
2403,A1IHSU4V83S0QP,JANUARY,14,True,1.0,3,14,True,False,7
43,A1IHSU4V83S0QP,SEPTEMBER,16,True,3.0,3,20,False,False,6
2404,A1IRFC793G7BOP,JANUARY,14,True,3.0,3,22,False,False,7
619,A1IRFC793G7BOP,MARCH,18,True,2.0,3,22,True,False,5
933,A1IRFC793G7BOP,NOVEMBER,22,True,1.0,3,22,True,False,2
1282,A1ITF1O2NFDPCP,APRIL,18,True,4.0,6,20,True,False,4
620,A1ITF1O2NFDPCP,MARCH,18,True,5.0,6,20,True,False,5
934,A1ITF1O2NFDPCP,NOVEMBER,22,True,6.0,6,22,False,False,2
1961,A1ITF1O2NFDPCP,AUGUST,7,True,3.0,6,20,True,False,10
343,A1ITF1O2NFDPCP,OCTOBER,20,True,1.0,6,20,True,False,3
44,A1ITF1O2NFDPCP,SEPTEMBER,16,True,2.0,6,20,True,False,6
344,A1IXVPKQT4DXTG,OCTOBER,20,True,6.0,7,20,True,False,3
2951,A1IXVPKQT4DXTG,JUNE,14,True,2.0,7,14,True,False,8
1283,A1IXVPKQT4DXTG,APRIL,18,True,4.0,7,18,True,False,4
45,A1IXVPKQT4DXTG,SEPTEMBER,16,True,3.0,7,16,True,False,6
621,A1IXVPKQT4DXTG,MARCH,18,True,5.0,7,18,True,False,5
935,A1IXVPKQT4DXTG,NOVEMBER,22,True,7.0,7,22,False,False,2
2405,A1IXVPKQT4DXTG,JANUARY,14,True,1.0,7,14,True,False,7
46,A1J1A0RFKV23SI,SEPTEMBER,16,True,1.0,4,16,True,False,6
1798,A1J1A0RFKV23SI,JULY,12,True,2.0,4,16,True,False,9
345,A1J1A0RFKV23SI,OCTOBER,20,True,4.0,4,20,False,False,3
1552,A1J1A0RFKV23SI,FEBRUARY,2,True,3.0,4,16,True,False,12
1962,A1J4ITEI0IFE6G,AUGUST,7,True,3.0,5,22,True,False,10
47,A1J4ITEI0IFE6G,SEPTEMBER,16,True,1.0,5,16,True,False,6
936,A1J4ITEI0IFE6G,NOVEMBER,22,True,2.0,5,22,True,False,2
2705,A1J4ITEI0IFE6G,MAY,25,True,4.0,5,25,True,False,1
346,A1J4ITEI0IFE6G,OCTOBER,20,True,5.0,5,25,False,False,3
347,A1J50BL5JH2DBE,OCTOBER,20,True,5.0,7,20,True,False,3
2406,A1J50BL5JH2DBE,JANUARY,14,True,1.0,7,14,True,False,7
622,A1J50BL5JH2DBE,MARCH,18,True,3.0,7,18,True,False,5
48,A1J50BL5JH2DBE,SEPTEMBER,16,True,6.0,7,20,True,False,6
1284,A1J50BL5JH2DBE,APRIL,18,True,4.0,7,18,True,False,4
1553,A1J50BL5JH2DBE,FEBRUARY,2,True,2.0,7,14,True,False,12
937,A1J50BL5JH2DBE,NOVEMBER,22,True,7.0,7,22,False,False,2
2407,A1JBQ2BEO3GABM,JANUARY,14,True,2.0,2,14,False,False,7
2952,A1JBQ2BEO3GABM,JUNE,14,True,1.0,2,14,True,False,8
938,A1JNK18ZXH7FTK,NOVEMBER,22,True,2.0,2,22,False,False,2
49,A1JNK18ZXH7FTK,SEPTEMBER,16,True,1.0,2,16,True,False,6
1799,A1JOL7OV8C8NP3,JULY,12,True,4.0,4,25,False,False,9
2953,A1JOL7OV8C8NP3,JUNE,14,True,3.0,4,25,True,False,8
2706,A1JOL7OV8C8NP3,MAY,25,True,1.0,4,25,True,False,1
1285,A1JOL7OV8C8NP3,APRIL,18,True,2.0,4,25,True,False,4
1554,A1K9OBRGFNM3U8,FEBRUARY,2,True,1.0,7,2,True,False,12
2136,A1K9OBRGFNM3U8,DECEMBER,3,True,2.0,7,3,True,False,11
2408,A1K9OBRGFNM3U8,JANUARY,14,True,4.0,7,20,True,False,7
2707,A1K9OBRGFNM3U8,MAY,25,True,7.0,7,25,False,False,1
623,A1K9OBRGFNM3U8,MARCH,18,True,6.0,7,20,True,False,5
50,A1K9OBRGFNM3U8,SEPTEMBER,16,True,5.0,7,20,True,False,6
348,A1K9OBRGFNM3U8,OCTOBER,20,True,3.0,7,20,True,False,3
51,A1KBIPT93HWRRM,SEPTEMBER,16,True,2.0,4,20,True,False,6
349,A1KBIPT93HWRRM,OCTOBER,20,True,1.0,4,20,True,False,3
2137,A1KBIPT93HWRRM,DECEMBER,3,True,3.0,4,20,True,False,11
2708,A1KBIPT93HWRRM,MAY,25,True,4.0,4,25,False,False,1
2409,A1KFV732TWXROL,JANUARY,14,True,5.0,5,22,False,False,7
2954,A1KFV732TWXROL,JUNE,14,True,3.0,5,22,True,False,8
939,A1KFV732TWXROL,NOVEMBER,22,True,2.0,5,22,True,False,2
1963,A1KFV732TWXROL,AUGUST,7,True,4.0,5,22,True,False,10
2138,A1KFV732TWXROL,DECEMBER,3,True,1.0,5,3,True,False,11
1555,A1KM3RO255T3T6,FEBRUARY,2,True,4.0,4,25,False,False,12
940,A1KM3RO255T3T6,NOVEMBER,22,True,1.0,4,22,True,False,2
2955,A1KM3RO255T3T6,JUNE,14,True,3.0,4,25,True,False,8
2709,A1KM3RO255T3T6,MAY,25,True,2.0,4,25,True,False,1
1286,A1KT57CE4P00KV,APRIL,18,True,3.0,3,18,False,False,4
2139,A1KT57CE4P00KV,DECEMBER,3,True,1.0,3,3,True,False,11
52,A1KT57CE4P00KV,SEPTEMBER,16,True,2.0,3,16,True,False,6
2410,A1L2HZGSV9Q80U,JANUARY,14,True,1.0,3,14,True,False,7
941,A1L2HZGSV9Q80U,NOVEMBER,22,True,3.0,3,22,False,False,2
53,A1L2HZGSV9Q80U,SEPTEMBER,16,True,2.0,3,16,True,False,6
2710,A1L3ARWV2WH2OT,MAY,25,True,1.0,4,25,True,False,1
1800,A1L3ARWV2WH2OT,JULY,12,True,3.0,4,25,True,False,9
2956,A1L3ARWV2WH2OT,JUNE,14,True,2.0,4,25,True,False,8
54,A1L3ARWV2WH2OT,SEPTEMBER,16,True,4.0,4,25,False,False,6
2711,A1LFSWMIP0U8OH,MAY,25,True,3.0,3,25,False,False,1
624,A1LFSWMIP0U8OH,MARCH,18,True,1.0,3,18,True,False,5
1287,A1LFSWMIP0U8OH,APRIL,18,True,2.0,3,18,True,False,4
2411,A1LSX5NVDJB6W3,JANUARY,14,True,1.0,9,14,True,False,7
1964,A1LSX5NVDJB6W3,AUGUST,7,True,7.0,9,18,True,False,10
2957,A1LSX5NVDJB6W3,JUNE,14,True,5.0,9,18,True,False,8
625,A1LSX5NVDJB6W3,MARCH,18,True,3.0,9,18,True,False,5
350,A1LSX5NVDJB6W3,OCTOBER,20,True,9.0,9,20,False,False,3
55,A1LSX5NVDJB6W3,SEPTEMBER,16,True,8.0,9,18,True,False,6
1288,A1LSX5NVDJB6W3,APRIL,18,True,4.0,9,18,True,False,4
1556,A1LSX5NVDJB6W3,FEBRUARY,2,True,2.0,9,14,True,False,12
1801,A1LSX5NVDJB6W3,JULY,12,True,6.0,9,18,True,False,9
2412,A1M20M17ENB3DZ,JANUARY,14,True,2.0,5,14,True,False,7
626,A1M20M17ENB3DZ,MARCH,18,True,3.0,5,18,True,False,5
1289,A1M20M17ENB3DZ,APRIL,18,True,4.0,5,18,True,False,4
2712,A1M20M17ENB3DZ,MAY,25,True,5.0,5,25,False,False,1
2140,A1M20M17ENB3DZ,DECEMBER,3,True,1.0,5,3,True,False,11
1802,A1M83GTKN2CYJS,JULY,12,True,4.0,5,20,True,False,9
2141,A1M83GTKN2CYJS,DECEMBER,3,True,1.0,5,3,True,False,11
1557,A1M83GTKN2CYJS,FEBRUARY,2,True,3.0,5,20,True,False,12
351,A1M83GTKN2CYJS,OCTOBER,20,True,2.0,5,20,True,False,3
56,A1M83GTKN2CYJS,SEPTEMBER,16,True,5.0,5,20,False,False,6
2142,A1M8BYIP0KZJZX,DECEMBER,3,True,2.0,4,20,True,False,11
352,A1M8BYIP0KZJZX,OCTOBER,20,True,1.0,4,20,True,False,3
1558,A1M8BYIP0KZJZX,FEBRUARY,2,True,3.0,4,20,True,False,12
2413,A1M8BYIP0KZJZX,JANUARY,14,True,4.0,4,20,False,False,7
942,A1MCFLAQ4MOVBZ,NOVEMBER,22,True,2.0,4,22,True,False,2
627,A1MCFLAQ4MOVBZ,MARCH,18,True,1.0,4,18,True,False,5
353,A1MCFLAQ4MOVBZ,OCTOBER,20,True,3.0,4,22,True,False,3
57,A1MCFLAQ4MOVBZ,SEPTEMBER,16,True,4.0,4,22,False,False,6
354,A1MG406XG9S1ZS,OCTOBER,20,True,1.0,3,20,True,False,3
943,A1MG406XG9S1ZS,NOVEMBER,22,True,2.0,3,22,True,False,2
58,A1MG406XG9S1ZS,SEPTEMBER,16,True,3.0,3,22,False,False,6
1290,A1MX19901DY24Q,APRIL,18,True,4.0,7,18,True,False,4
1559,A1MX19901DY24Q,FEBRUARY,2,True,2.0,7,14,True,False,12
59,A1MX19901DY24Q,SEPTEMBER,16,True,7.0,7,18,False,False,6
1965,A1MX19901DY24Q,AUGUST,7,True,6.0,7,18,True,False,10
1803,A1MX19901DY24Q,JULY,12,True,5.0,7,18,True,False,9
628,A1MX19901DY24Q,MARCH,18,True,3.0,7,18,True,False,5
2414,A1MX19901DY24Q,JANUARY,14,True,1.0,7,14,True,False,7
355,A1N0DCXPMFVAO,OCTOBER,20,True,3.0,3,22,False,False,3
60,A1N0DCXPMFVAO,SEPTEMBER,16,True,1.0,3,16,True,False,6
944,A1N0DCXPMFVAO,NOVEMBER,22,True,2.0,3,22,True,False,2
945,A1N0OWASSQRV12,NOVEMBER,22,True,1.0,1,22,False,False,2
946,A1N30I77TE6DB8,NOVEMBER,22,True,2.0,2,22,False,False,2
2958,A1N30I77TE6DB8,JUNE,14,True,1.0,2,14,True,False,8
947,A1N96F9SBN5CE4,NOVEMBER,22,True,3.0,7,22,True,False,2
2713,A1N96F9SBN5CE4,MAY,25,True,7.0,7,25,False,False,1
2415,A1N96F9SBN5CE4,JANUARY,14,True,1.0,7,14,True,False,7
1804,A1N96F9SBN5CE4,JULY,12,True,5.0,7,22,True,False,9
61,A1N96F9SBN5CE4,SEPTEMBER,16,True,6.0,7,22,True,False,6
2143,A1N96F9SBN5CE4,DECEMBER,3,True,2.0,7,14,True,False,11
356,A1N96F9SBN5CE4,OCTOBER,20,True,4.0,7,22,True,False,3
1560,A1NV5HXC59LC92,FEBRUARY,2,True,2.0,6,14,True,False,12
1805,A1NV5HXC59LC92,JULY,12,True,6.0,6,18,False,False,9
2959,A1NV5HXC59LC92,JUNE,14,True,5.0,6,18,True,False,8
2416,A1NV5HXC59LC92,JANUARY,14,True,1.0,6,14,True,False,7
629,A1NV5HXC59LC92,MARCH,18,True,3.0,6,18,True,False,5
1291,A1NV5HXC59LC92,APRIL,18,True,4.0,6,18,True,False,4
948,A1O0HAPZ012WNL,NOVEMBER,22,True,5.0,5,22,False,False,2
2960,A1O0HAPZ012WNL,JUNE,14,True,2.0,5,14,True,False,8
2417,A1O0HAPZ012WNL,JANUARY,14,True,1.0,5,14,True,False,7
62,A1O0HAPZ012WNL,SEPTEMBER,16,True,3.0,5,16,True,False,6
357,A1O0HAPZ012WNL,OCTOBER,20,True,4.0,5,20,True,False,3
358,A1O6WOWN2X9R9C,OCTOBER,20,True,1.0,4,20,True,False,3
63,A1O6WOWN2X9R9C,SEPTEMBER,16,True,3.0,4,22,True,False,6
949,A1O6WOWN2X9R9C,NOVEMBER,22,True,2.0,4,22,True,False,2
2418,A1O6WOWN2X9R9C,JANUARY,14,True,4.0,4,22,False,False,7
2144,A1O7GUFKFLV8T6,DECEMBER,3,True,3.0,5,22,True,False,11
1966,A1O7GUFKFLV8T6,AUGUST,7,True,2.0,5,22,True,False,10
2714,A1O7GUFKFLV8T6,MAY,25,True,4.0,5,25,True,False,1
950,A1O7GUFKFLV8T6,NOVEMBER,22,True,1.0,5,22,True,False,2
1806,A1O7GUFKFLV8T6,JULY,12,True,5.0,5,25,False,False,9
951,A1O9PAK6THJ9Y7,NOVEMBER,22,True,1.0,7,22,True,False,2
2145,A1O9PAK6THJ9Y7,DECEMBER,3,True,4.0,7,22,True,False,11
64,A1O9PAK6THJ9Y7,SEPTEMBER,16,True,2.0,7,22,True,False,6
1292,A1O9PAK6THJ9Y7,APRIL,18,True,7.0,7,22,False,False,4
1561,A1O9PAK6THJ9Y7,FEBRUARY,2,True,5.0,7,22,True,False,12
630,A1O9PAK6THJ9Y7,MARCH,18,True,6.0,7,22,True,False,5
2419,A1O9PAK6THJ9Y7,JANUARY,14,True,3.0,7,22,True,False,7
952,A1OAR421WY7JR3,NOVEMBER,22,True,2.0,2,22,False,False,2
2146,A1OAR421WY7JR3,DECEMBER,3,True,1.0,2,3,True,False,11
2715,A1OAVV0DX6HQG2,MAY,25,True,2.0,2,25,False,False,1
1293,A1OAVV0DX6HQG2,APRIL,18,True,1.0,2,18,True,False,4
953,A1OKSOCF34T2H,NOVEMBER,22,True,1.0,3,22,True,False,2
359,A1OKSOCF34T2H,OCTOBER,20,True,2.0,3,22,True,False,3
65,A1OKSOCF34T2H,SEPTEMBER,16,True,3.0,3,22,False,False,6
1562,A1OSBPDYPJU3BX,FEBRUARY,2,True,2.0,6,14,True,False,12
1294,A1OSBPDYPJU3BX,APRIL,18,True,4.0,6,18,True,False,4
2716,A1OSBPDYPJU3BX,MAY,25,True,6.0,6,25,False,False,1
631,A1OSBPDYPJU3BX,MARCH,18,True,3.0,6,18,True,False,5
2147,A1OSBPDYPJU3BX,DECEMBER,3,True,5.0,6,18,True,False,11
2420,A1OSBPDYPJU3BX,JANUARY,14,True,1.0,6,14,True,False,7
1563,A1P1S83I3IOLC6,FEBRUARY,2,True,4.0,5,20,True,False,12
360,A1P1S83I3IOLC6,OCTOBER,20,True,2.0,5,20,True,False,3
954,A1P1S83I3IOLC6,NOVEMBER,22,True,5.0,5,22,False,False,2
2148,A1P1S83I3IOLC6,DECEMBER,3,True,1.0,5,3,True,False,11
66,A1P1S83I3IOLC6,SEPTEMBER,16,True,3.0,5,20,True,False,6
632,A1P57CKX00HC2I,MARCH,18,True,5.0,6,25,True,False,5
1295,A1P57CKX00HC2I,APRIL,18,True,2.0,6,25,True,False,4
2717,A1P57CKX00HC2I,MAY,25,True,1.0,6,25,True,False,1
361,A1P57CKX00HC2I,OCTOBER,20,True,4.0,6,25,True,False,3
955,A1P57CKX00HC2I,NOVEMBER,22,True,3.0,6,25,True,False,2
67,A1P57CKX00HC2I,SEPTEMBER,16,True,6.0,6,25,False,False,6
633,A1PNTGXXC137FN,MARCH,18,True,2.0,6,18,True,False,5
1296,A1PNTGXXC137FN,APRIL,18,True,5.0,6,22,True,False,4
2149,A1PNTGXXC137FN,DECEMBER,3,True,4.0,6,22,True,False,11
2421,A1PNTGXXC137FN,JANUARY,14,True,1.0,6,14,True,False,7
2718,A1PNTGXXC137FN,MAY,25,True,6.0,6,25,False,False,1
956,A1PNTGXXC137FN,NOVEMBER,22,True,3.0,6,22,True,False,2
1564,A1POAW2RQBTBXB,FEBRUARY,2,True,2.0,5,14,True,False,12
2422,A1POAW2RQBTBXB,JANUARY,14,True,1.0,5,14,True,False,7
1297,A1POAW2RQBTBXB,APRIL,18,True,5.0,5,25,False,False,4
2719,A1POAW2RQBTBXB,MAY,25,True,4.0,5,25,True,False,1
634,A1POAW2RQBTBXB,MARCH,18,True,3.0,5,18,True,False,5
2423,A1PZMXZGCW4KCT,JANUARY,14,True,1.0,5,14,True,False,7
1967,A1PZMXZGCW4KCT,AUGUST,7,True,4.0,5,14,True,False,10
1565,A1PZMXZGCW4KCT,FEBRUARY,2,True,2.0,5,14,True,False,12
2150,A1PZMXZGCW4KCT,DECEMBER,3,True,3.0,5,14,True,False,11
68,A1PZMXZGCW4KCT,SEPTEMBER,16,True,5.0,5,16,False,False,6
635,A1Q3MQ8WVTWQ35,MARCH,18,True,4.0,5,22,True,False,5
957,A1Q3MQ8WVTWQ35,NOVEMBER,22,True,3.0,5,22,True,False,2
1298,A1Q3MQ8WVTWQ35,APRIL,18,True,5.0,5,22,False,False,4
362,A1Q3MQ8WVTWQ35,OCTOBER,20,True,1.0,5,20,True,False,3
69,A1Q3MQ8WVTWQ35,SEPTEMBER,16,True,2.0,5,20,True,False,6
958,A1Q56N80RJLQ7S,NOVEMBER,22,True,1.0,1,22,False,False,2
363,A1Q8OJR7HQFMXA,OCTOBER,20,True,3.0,4,22,True,False,3
70,A1Q8OJR7HQFMXA,SEPTEMBER,16,True,2.0,4,22,True,False,6
2151,A1Q8OJR7HQFMXA,DECEMBER,3,True,4.0,4,22,False,False,11
959,A1Q8OJR7HQFMXA,NOVEMBER,22,True,1.0,4,22,True,False,2
2424,A1QG7OBU8UH8M5,JANUARY,14,True,1.0,5,14,True,False,7
960,A1QG7OBU8UH8M5,NOVEMBER,22,True,3.0,5,22,True,False,2
71,A1QG7OBU8UH8M5,SEPTEMBER,16,True,2.0,5,16,True,False,6
1299,A1QG7OBU8UH8M5,APRIL,18,True,4.0,5,22,True,False,4
636,A1QG7OBU8UH8M5,MARCH,18,True,5.0,5,22,False,False,5
1807,A1QM4J0NGYOFT8,JULY,12,True,7.0,7,22,False,False,9
2425,A1QM4J0NGYOFT8,JANUARY,14,True,1.0,7,14,True,False,7
1968,A1QM4J0NGYOFT8,AUGUST,7,True,5.0,7,20,True,False,10
1566,A1QM4J0NGYOFT8,FEBRUARY,2,True,3.0,7,14,True,False,12
2152,A1QM4J0NGYOFT8,DECEMBER,3,True,2.0,7,14,True,False,11
961,A1QM4J0NGYOFT8,NOVEMBER,22,True,6.0,7,22,True,False,2
364,A1QM4J0NGYOFT8,OCTOBER,20,True,4.0,7,20,True,False,3
637,A1QU2GD5Y4E6GP,MARCH,18,True,4.0,5,25,True,False,5
2720,A1QU2GD5Y4E6GP,MAY,25,True,1.0,5,25,True,False,1
72,A1QU2GD5Y4E6GP,SEPTEMBER,16,True,5.0,5,25,False,False,6
365,A1QU2GD5Y4E6GP,OCTOBER,20,True,2.0,5,25,True,False,3
962,A1QU2GD5Y4E6GP,NOVEMBER,22,True,3.0,5,25,True,False,2
963,A1QZ9KWB3JBABZ,NOVEMBER,22,True,1.0,1,22,False,False,2
1567,A1R96YR8602USW,FEBRUARY,2,True,3.0,6,25,True,False,12
2426,A1R96YR8602USW,JANUARY,14,True,2.0,6,25,True,False,7
1300,A1R96YR8602USW,APRIL,18,True,5.0,6,25,True,False,4
638,A1R96YR8602USW,MARCH,18,True,4.0,6,25,True,False,5
2721,A1R96YR8602USW,MAY,25,True,1.0,6,25,True,False,1
2961,A1R96YR8602USW,JUNE,14,True,6.0,6,25,False,False,8
639,A1S1HF9O791BP9,MARCH,18,True,4.0,4,18,False,False,5
2427,A1S1HF9O791BP9,JANUARY,14,True,2.0,4,14,True,False,7
1568,A1S1HF9O791BP9,FEBRUARY,2,True,3.0,4,14,True,False,12
2962,A1S1HF9O791BP9,JUNE,14,True,1.0,4,14,True,False,8
73,A1S21CXJ6Y2Y1W,SEPTEMBER,16,True,1.0,3,16,True,False,6
964,A1S21CXJ6Y2Y1W,NOVEMBER,22,True,2.0,3,22,True,False,2
1569,A1S21CXJ6Y2Y1W,FEBRUARY,2,True,3.0,3,22,False,False,12
2428,A1SAMLI9AUPHEJ,JANUARY,14,True,2.0,6,22,True,False,7
1301,A1SAMLI9AUPHEJ,APRIL,18,True,4.0,6,22,True,False,4
366,A1SAMLI9AUPHEJ,OCTOBER,20,True,5.0,6,22,True,False,3
640,A1SAMLI9AUPHEJ,MARCH,18,True,3.0,6,22,True,False,5
965,A1SAMLI9AUPHEJ,NOVEMBER,22,True,1.0,6,22,True,False,2
2722,A1SAMLI9AUPHEJ,MAY,25,True,6.0,6,25,False,False,1
367,A1SENE8ETGF4KZ,OCTOBER,20,True,1.0,3,20,True,False,3
74,A1SENE8ETGF4KZ,SEPTEMBER,16,True,2.0,3,20,True,False,6
966,A1SENE8ETGF4KZ,NOVEMBER,22,True,3.0,3,22,False,False,2
1570,A1SETQLJM04TZS,FEBRUARY,2,True,2.0,4,3,True,False,12
368,A1SETQLJM04TZS,OCTOBER,20,True,4.0,4,20,False,False,3
1808,A1SETQLJM04TZS,JULY,12,True,3.0,4,12,True,False,9
2153,A1SETQLJM04TZS,DECEMBER,3,True,1.0,4,3,True,False,11
2723,A1SFBJ5WW2OZTI,MAY,25,True,1.0,1,25,False,False,1
2724,A1SFZ9BHP4WSAQ,MAY,25,True,6.0,8,25,True,False,1
967,A1SFZ9BHP4WSAQ,NOVEMBER,22,True,1.0,8,22,True,False,2
2429,A1SFZ9BHP4WSAQ,JANUARY,14,True,2.0,8,22,True,False,7
1302,A1SFZ9BHP4WSAQ,APRIL,18,True,5.0,8,22,True,False,4
1571,A1SFZ9BHP4WSAQ,FEBRUARY,2,True,3.0,8,22,True,False,12
641,A1SFZ9BHP4WSAQ,MARCH,18,True,4.0,8,22,True,False,5
2963,A1SFZ9BHP4WSAQ,JUNE,14,True,7.0,8,25,True,False,8
